  time    PosLHipYaw    VelLHipYaw     ForLHipYaw    PosLHipPitch    VelLHipPitch    ForLHipPitch    PosLHipRoll    VelLHipRoll    ForLHipRoll      PosLKnee      VelLKnee      ForLKnee    PosLAnklePitch    VelLAnklePitch    ForLAnklePitch    PosLAnkleRoll    VelLAnkleRoll    ForLAnkleRoll    PosRHipYaw    VelRHipYaw    ForRHipYaw    PosRHipPitch    VelRHipPitch    ForRHipPitch    PosRHipRoll    VelRHipRoll    ForRHipRoll      PosRKnee      VelRKnee     ForRKnee    PosRAnklePitch    VelRAnklePitch    ForRAnklePitch    PosRAnkleRoll    VelRAnkleRoll    ForRAnkleRoll
  2.3    0.00410697   -0.135315      -4.90548        -0.00714402     -0.186379        11.365        -0.601846       1.74375       -25.4289       0.0874771    -1.49139        3.77023         -0.0463288         0.977314            1.61106        0.0723226       -1.61013         -1.86196       0.00241879   -0.00124161   -4.87018         0.22109         0.47134          30           -0.529453       1.53309        -25.6462      0.330199     -6.28304       11.0785         -0.0465771         1.00637            4.47339         0.0723226       -1.61013         -1.86196
  2.35  -0.00632192   -0.244769       9.97178        -0.0124221      -0.0587282      -16.3826       -0.485115       2.77144       -21.0132       0.0415204    -0.579552      -9.56061         -0.0181017         0.329529           -2.55641        0.0245846       -0.575319        -1.28855       0.00235761   -0.00120869   -5.86            0.141493       -2.3181           26.0005      -0.425453       2.62152        -21.5811      0.122761     -2.50505        7.88928        -0.0157496         0.365944           2.34465         0.0245846       -0.575319        -1.28855
  2.4   -0.00814936    0.126503      10.9807         -0.0577008      -1.13085        -27.6976       -0.278206       5.77715       -18.3856       0.0265618    -0.111828     -14.2661          -0.00869274        0.10476            -4.03738        0.00656457      -0.250376        -1.02031       0.00229797   -0.00117959    1.83436         0.0273392      -2.23269          -0.890248    -0.271258       3.36608        -15.9722      0.0483862    -0.898337      -2.26472        -0.00661144        0.0884244         -0.538791        0.00656457      -0.250376        -1.02031
  2.45  -0.00433092    0.0467125      2.24279        -0.0675297       0.245177       -15.7416       -0.0821275      2.5667        -14.9651       0.0230295    -0.0466723     -7.52911         -0.00465621        0.0712037          -1.96724       -3.61353e-05     -0.0553297       -0.788127      0.00223981   -0.00114913    5.23722        -0.102701       -2.6148          -26.8833      -0.0916959      3.66084         -3.04891     0.0216717    -0.323498     -13.2021         -0.00323982        0.0616094         -3.74711        -3.61353e-05     -0.0553297       -0.788127
  2.5   -0.00292233    0.0174246     -0.958134       -0.188767       -3.24542         29.2422        0.00626965     1.32559        10.7492       0.337189      6.28283        8.54201         -0.267175         -3.45826             3.43765       -0.000262968      0.0402188        0.481038      0.00218315   -0.00112045    0.958885       -0.330179       -3.95962           1.33948      0.0797842      3.04974         11.826       0.335804      6.28223       -4.50627        -0.267066         -3.53666           -0.508648       -0.000262968      0.0402188        0.481038
  2.55  -0.00238355    0.00692097     3.05234        -0.355476       -3.06975          3.10127       0.224638       3.88892        29.4838       0.644722      5.32827       -3.49368         -0.371759         -1.28014             0.197679      -0.00233816      -0.0753387        1.46234       0.00212791   -0.00109181    2.80585        -0.551551       -3.604           -29.25         0.223185       2.46728         24.4145      0.64093       5.10713      -17.9518         -0.371078         -1.2425            -4.43027        -0.00233816      -0.0753387        1.46234
  2.6   -0.00215693    0.00314566     0.939991       -0.451644       -1.13477        -10.4811        0.364766       1.96517        30            0.802211      1.88866       -6.5205          -0.409439         -0.447031           -1.09405       -0.00488796      -0.0277339        1.58775       0.0020741    -0.00106387    3.7533         -0.643368       -0.590788        -30            0.31139        1.12842         29.9937      0.79202       1.81411      -15.338          -0.409796         -0.47809           -3.965          -0.00488796      -0.0277339        1.58775
  2.65  -0.00204289    0.00177706     1.60036        -0.471079        0.12503         -7.62473       0.403686      -0.368891       30            0.857694      0.658795      -7.1741          -0.422176         -0.12267            -1.60044       -0.00363977       0.126247         1.62472       0.00202162   -0.00103686    2.29013        -0.592567        1.83719         -28.5974       0.312719      -0.592182        29.1387      0.845433      0.636599     -16.7387         -0.422658         -0.150683          -4.65808        -0.00363977       0.126247         1.62472
  2.7   -0.00196992    0.00127197     3.79597        -0.455458        0.644496        -0.779465      0.335992      -0.826137       29.8772       0.876718      0.219578      -4.84969         -0.42596          -0.022083           -0.814228      -0.00181893       0.0953893        1.63971       0.00197048   -0.00101079    3.4665         -0.504802        1.73926          -9.60916      0.255733      -1.59681         22.736       0.86393       0.215573      -9.8105         -0.42644          -0.0332109         -1.97963        -0.00181893       0.0953893        1.63971
  2.75  -0.00191248    0.0010744      5.20402        -0.431587        0.480915         6.27313       0.146935      -2.65516        27.4561       0.882719      0.0623093     -2.36534         -0.426546         -0.0083683           0.295768       0.000755489      0.0227565        1.49276       0.00192063   -0.000985782   4.27246        -0.425271        1.38886          14.9057       0.152961      -2.3536          10.4534      0.869947      0.0653014      0.846742       -0.427058         -0.00361792         1.80503         0.000755489      0.0227565        1.49276
  2.8   -0.00186137    0.000988413    2.77301        -0.414118        0.219066         8.49263       0.0598165     -1.2325         11.785        0.884065      0.00660404    -2.82296         -0.427336         -0.0227267           0.778148       0.000385158     -0.0279137        0.641357      0.00187204   -0.0009608     1.9412         -0.375526        0.64154          26.5257       0.0289328     -2.47995         -2.50281     0.871522      0.0120875      6.39424        -0.427287         -0.00764114         3.57621         0.000385158     -0.0279137        0.641357
  2.85  -0.00181331    0.000942454   -0.908456       -0.410791       -0.0393024        5.72005       0.0141607     -0.711741      -11.6576       0.883784     -0.0126001     -4.12287         -0.428741         -0.0302189           0.444731      -0.00165962      -0.0465412       -0.621984      0.00182467   -0.000936377  -1.01802        -0.364539       -0.0938036        24.0512      -0.083282      -1.97072        -12.5332      0.871529     -0.00668749     5.7662         -0.427912         -0.0158485          3.18263        -0.00165962      -0.0465412       -0.621984
  2.9   -0.00176709    0.000911255   -3.10503        -0.419035       -0.340353         2.24641      -0.082473      -5.19925       -28.1486       0.882949     -0.0188942     -4.53233         -0.429749         -0.000709279        -0.0972129     -0.00285009       0.0302489       -1.50683       0.00177851   -0.000912931  -2.21409        -0.382311       -0.511426         13.8671      -0.158296      -1.08342        -17.823       0.870987     -0.01322        1.53653        -0.428766         -0.0167247          1.62459        -0.00285009       0.0302489       -1.50683
  2.95  -0.00172226    0.000885085   -3.45832        -0.42459         0.019538         1.07829      -0.10408        1.80883       -29.6856       0.881922     -0.0211949     -4.4035          -0.43015          -0.00680073         -0.329971      -0.00369766      -0.0243987       -1.60089       0.00173352   -0.000889556  -1.79807        -0.41062        -0.562709          3.12737     -0.185957      -0.128913       -18.2975      0.870257     -0.0153419     -3.06636        -0.429432         -0.00959017         0.00103201     -0.00369766      -0.0243987       -1.60089
  3     -0.00167864    0.000862338   -3.45527        -0.42447         0.00296228       0.924452     -0.0493461      0.719834      -28.4831       0.880845     -0.0216837     -4.28698         -0.430145          0.00765902         -0.339469      -0.00426078       0.00164514      -1.54574       0.00168967   -0.000867298  -1.00222        -0.434242       -0.376168         -3.81445     -0.169416       0.672459       -14.9524      0.869472     -0.0158187     -6.03587        -0.429614          0.0013828         -1.00825        -0.00426078       0.00164514      -1.54574
