  time    PosLHipYaw    VelLHipYaw     ForLHipYaw    PosLHipPitch    VelLHipPitch    ForLHipPitch    PosLHipRoll    VelLHipRoll    ForLHipRoll      PosLKnee      VelLKnee     ForLKnee    PosLAnklePitch    VelLAnklePitch    ForLAnklePitch    PosLAnkleRoll    VelLAnkleRoll    ForLAnkleRoll    PosRHipYaw    VelRHipYaw    ForRHipYaw    PosRHipPitch    VelRHipPitch    ForRHipPitch    PosRHipRoll    VelRHipRoll    ForRHipRoll      PosRKnee      VelRKnee     ForRKnee    PosRAnklePitch    VelRAnklePitch    ForRAnklePitch    PosRAnkleRoll    VelRAnkleRoll    ForRAnkleRoll
  1.55  -1.09396e-06   6.03769e-07    0.691815        0.100212        -0.063774       20.4343       -0.0158078     -0.199604      -26.5331       0.0688783    -0.0506402      8.93498        -0.00930045       -0.00598413           2.81053      -0.00260251      -0.0197738       -1.25941       8.09896e-05  -4.16462e-05   -1.17478       -0.0455061       1.86797           9.88087     -0.0655978      -0.648425       -7.59733     0.0578974    -0.0450731      4.03953        -0.00905877        0.0326991           1.35046       -0.00260251      -0.0197738       -1.25941
  1.6   -1.07131e-06   3.48723e-07    0.975208        0.0813698       -0.587079       13.0098       -0.0207035     -0.0148494     -27.5326       0.0666886    -0.0397206      5.52382        -0.00956425       -0.00319276           1.78098      -0.00313777      -0.00294457      -1.31251       7.89163e-05  -4.18048e-05   -2.24173        0.0551556       2.13414          28.1163      -0.0935974      -0.47109        -9.94479     0.0559844    -0.034225      12.5981         -0.0080164        -0.0122791           3.8973        -0.00313777      -0.00294457      -1.31251
  1.65  -1.04162e-06   5.07908e-07   -2.04645        -0.0857466       -3.99917        26.7118       -0.0164672      0.154131      -20.5958       0.380851      6.2833         7.56582        -0.274729         -3.53328              2.80717      -0.00261134       0.0195028       -1.00262       7.69411e-05  -3.97981e-05   -1.7235         0.000348381    -1.90845          30           -0.10233         0.00781418    -10.1258      0.370143      6.28319        9.36576        -0.274036         -3.55553             3.32953       -0.00261134       0.0195028       -1.00262
  1.7   -1.01124e-06   4.4488e-07    -0.642851       -0.303896        -4.11096         6.36911      -0.00654509     0.220213       -8.01166      0.688015      5.2945        -0.819664       -0.379852         -1.27691              0.567162     -0.00168216       0.0147626       -0.4056        7.49867e-05  -3.91141e-05   -1.97651       -0.140741       -2.52967          29.9353      -0.0904087       0.33328        -8.24474     0.677457      5.30886       10.6414         -0.379109         -1.26923             3.82519       -0.00168216       0.0147626       -0.4056
  1.75  -9.88394e-07   5.58498e-07    0.550834       -0.450538        -2.09716       -15.9679        0.00461275     0.212542        5.02523      0.844079      1.86331       -7.7749         -0.417518         -0.448722            -1.47428      -0.00073451       0.0211336        0.266934      7.31101e-05  -3.77754e-05   -1.85495       -0.292144       -2.65998          26.0455      -0.0580424       0.736119       -4.42289     0.834048      1.87156       11.826          -0.415824         -0.44064             4.64043       -0.00073451       0.0211336        0.266934
  1.8   -9.62937e-07   9.90554e-07    1.27876        -0.51419         -0.666023      -20.1226        0.0134687      0.141221       14.229        0.898396      0.636662     -11.5766         -0.43043          -0.147373            -2.88136       0.000271835      0.0179261        0.757711      7.12558e-05  -3.63464e-05   -0.436584      -0.401512       -1.89805           6.27958     -0.0217255       0.702375       -0.697793    0.888706      0.642646      -0.340394       -0.429313         -0.170577            1.04957        0.000271835      0.0179261        0.757711
  1.85  -9.40185e-07   5.85476e-07    1.847          -0.518906         0.300515      -15.254         0.017778       0.039031       17.0075       0.916352      0.198543     -10.2377         -0.434379         -0.0399232           -2.47628       0.000904225      0.00767116       0.92262       6.94484e-05  -3.5709e-05     0.473862      -0.479099       -1.23988         -13.6494       0.0101319       0.572515        2.78033     0.906935      0.203765     -10.3926         -0.434601         -0.0658572          -2.207          0.000904225      0.00767116       0.92262
  1.9   -9.1394e-07    2.48576e-07   -0.0589017      -0.369039         3.91744       -27.6966        0.0171329     -0.0618134      13.5749       0.61097      -6.28324       -8.61485        -0.16958           3.52441             -3.16804       0.000873275     -0.0135333        0.703829      6.76888e-05  -3.46685e-05    0.502983      -0.43218         2.07915         -30            0.0371361       0.371655        5.17596     0.600704     -6.28322       -9.71986        -0.169757          3.53856            -3.51819        0.000873275     -0.0135333        0.703829
  1.95  -8.9013e-07    8.68455e-07   -0.29799        -0.154132         4.09272        -8.11779       0.0128971     -0.099378        7.04138      0.302067     -5.4631        -7.453          -0.0643214         1.28694             -1.11808       0.000408124     -0.00446664       0.369268      6.59801e-05  -3.35015e-05   -0.0238975     -0.262752        3.60172         -27.6446       0.0436285       0.0542611       4.56881     0.292103     -5.43425      -15.8522         -0.0650846         1.26272            -3.7804         0.000408124     -0.00446664       0.369268
  2     -8.71264e-07   3.16095e-07    0.410555       -0.0083343        2.12225        13.9226        0.00668372    -0.137152       -0.895298     0.139511     -1.97042        2.52232        -0.0259718         0.464302             0.734905     -5.74032e-05     -0.0116988       -0.0471667     6.43126e-05  -3.29863e-05    0.187277      -0.134735        2.00314         -12.9991       0.0462957       0.0115663       4.8369      0.130493     -1.95733       -9.75906        -0.0270697         0.469768           -3.00125       -5.74032e-05     -0.0116988       -0.0471667
  2.05  -8.4486e-07    4.33796e-07   -1.91008        -0.0177021        0.243739       -3.80379      -0.158993      -5.69066        28.4072       0.364003      2.83866       -5.45783        -0.241602         -2.58996             -1.04618       0.29526          4.54576          0.61188       6.26814e-05  -3.19829e-05    0.664596      -0.121365        0.199246        -28.21        -0.00138548     -1.22315        24.6888      0.433401      6.28322      -19.8935         -0.242562         -2.61951            -5.58547        0.29526          4.54576          0.61188
  2.1   -8.23535e-07   8.02247e-07   -4.54648         0.0120757        0.627894        8.266        -0.334569      -3.15031        27.9962       0.447579      0.995935       2.8498         -0.318351         -0.916847             1.43791       0.429374         1.61936          1.27302       6.10966e-05  -3.11011e-05   -0.684156      -0.0959159       1.036           -21.0534      -0.0821326      -1.94877        21.3683      0.730305      4.61104      -13.5726         -0.319887         -0.916675           -2.84567        0.429374         1.61936          1.27302
  2.15  -8.04381e-07   1.8584e-07    -5.4049          0.0343177        0.237831       11.7634       -0.436446      -1.41151        13.8981       0.476512      0.337307       3.26502        -0.346007         -0.345371             2.12078       0.476343         0.544166         0.107635      5.95487e-05  -3.12553e-05   -4.83824       -0.0189906       1.68004           9.90827     -0.203786       -2.82816        16.74        0.866341      1.62643        1.54382        -0.346177         -0.302475            2.07068        0.476343         0.544166         0.107635
  2.2    0.00360854    0.0688582     -2.16815         0.0160221       -0.418773        8.30298      -0.533659      -2.3002         -6.57344      0.485744      0.0865797      1.19746        -0.356477         -0.127688             1.52167       0.4922           0.190194        -0.874038      5.80307e-05  -2.76931e-05  -10.2929         0.0646216       0.3032           28.8995      -0.363375       -3.09329         7.90836     0.913874      0.559472       8.42652        -0.354293         -0.0851492           4.18417        0.4922           0.190194        -0.874038
  2.25   0.00206443    0.211445     -10.2634         -0.209936        -4.89193        29.1551       -0.645167      -1.63156       -30            0.74503       3.45474        6.64974        -0.403297         -0.562363             3.09981       0.200662        -4.38682         -1.67472       5.65882e-05  -2.88587e-05    1.9493         0.118282        0.158814         30           -0.462182       -1.28685       -30           0.906797     -0.0987269      8.91976        -0.405148         -0.624869            3.96565        0.200662        -4.38682         -1.67472
  2.3    0.00508922   -0.0536242     -7.37668        -0.354902        -1.7451         15.0764       -0.648345       0.890032      -29.2709       0.843828      1.12544        4.02997        -0.422601         -0.258482             2.25532       0.0705622       -1.56863         -2.06287       5.51505e-05  -2.81551e-05    0.977539       0.0780902      -1.5433           30           -0.488394        0.218029      -30           0.903201     -0.056194       8.41989        -0.423686         -0.208093            3.61541        0.0705622       -1.56863         -2.06287
  2.35  -0.00253178   -0.197031       6.85745        -0.406464        -0.61808       -11.1511       -0.56428        2.31425       -24.2243       0.875219      0.349418     -11.9356         -0.430896         -0.107191            -2.70698       0.0240534       -0.560518        -1.53737       5.37267e-05  -2.93673e-05   -2.80491       -0.0440793      -2.5265           29.9946      -0.449224        1.39695       -27.2075      0.900898     -0.0406137      7.9181         -0.429277         -0.068204            3.78734        0.0240534       -0.560518        -1.53737
  2.4   -0.0111466    -0.124523       9.2597         -0.424631        -0.215925      -22.9719       -0.415833       3.44996       -18.1107       0.885204      0.122056     -18.147          -0.433869         -0.0270778           -4.50731       0.00744615      -0.19994         -1.09169       5.24046e-05  -2.627e-05     -6.35778       -0.239811       -3.85835          28.1236      -0.333936        2.95057       -20.7294      0.899056     -0.0347606      4.73792        -0.429831         -0.0177379           3.5956         0.00744615      -0.19994         -1.09169
  2.45  -0.00246335    0.056054     -12.3117         -0.600213        -2.99552        29.4858       -0.162828       4.52578       -15.8593       1.18783       6.28266       -5.13508        -0.748064         -6.29172              4.11375       0.000403181     -0.0863235       -1.03197       5.10744e-05  -2.62809e-05   -2.02769       -0.521568       -6.07811           9.60224     -0.160001        3.93137       -11.2949      1.19315       6.28247      -17.3214         -0.744057         -6.28135             0.981737       0.000403181     -0.0863235       -1.03197
