  time    PosLHipYaw    VelLHipYaw    ForLHipYaw    PosLHipPitch    VelLHipPitch    ForLHipPitch    PosLHipRoll    VelLHipRoll    ForLHipRoll      PosLKnee      VelLKnee     ForLKnee    PosLAnklePitch    VelLAnklePitch    ForLAnklePitch    PosLAnkleRoll    VelLAnkleRoll    ForLAnkleRoll    PosRHipYaw    VelRHipYaw    ForRHipYaw    PosRHipPitch    VelRHipPitch    ForRHipPitch    PosRHipRoll    VelRHipRoll    ForRHipRoll      PosRKnee      VelRKnee     ForRKnee    PosRAnklePitch    VelRAnklePitch    ForRAnklePitch    PosRAnkleRoll    VelRAnkleRoll    ForRAnkleRoll
  2.1    0.00102162   -0.048811     -0.517652       -0.694858         4.58338         1.26814       0.00241842     0.0145973       -1.10213     1.6315       -6.28304       -9.51303        -0.646671          1.65506             -0.324683     -0.000575393      0.0147258       -0.0672895    -0.00147031    0.0782375      0.24637       -0.689265         3.72246          2.44165      0.0188035      -0.110195        1.5514      1.63257      -6.28307       -9.16824        -0.646381          1.66044            -0.153184      -0.000575393      0.0147258       -0.0672895
  2.15  -0.000413517  -0.0170637     0.263839       -0.515908         2.25913        29.0969        0.0024633     -0.00596084      -0.367083    1.3589       -3.73844       -3.60709        -0.598028          0.581657             2.76875      -0.000734414     -0.00527507      -0.0738897     0.000828236   0.0272922      0.11456       -0.509312         2.27059         29.6493       0.00297224     -0.261984       -0.0837049   1.36136      -3.70375       -3.42845        -0.597672          0.579475            2.84808       -0.000734414     -0.00527507      -0.0738897
  2.2   -0.000907154  -0.00571343    0.162257       -0.480754        -0.0585364      26.4721        0.00312877     0.00741237      -0.16301     1.24729      -1.35984       -0.421896       -0.579542          0.222141             2.53535       2.19889e-05      0.0073534       -0.0333814     0.00161624    0.00908633    -0.0510919     -0.499617        -0.320052        28.4891      -0.00171196     -0.146793       -0.768639    1.25074      -1.34868        0.462951       -0.579275          0.221927            2.85423        2.19889e-05      0.0073534       -0.0333814
  2.25  -0.00106455   -0.00166454    0.129539       -0.510505        -0.897828       14.0592        0.00309945    -0.00541105       0.0546477   1.20626      -0.508368      -1.31031        -0.573243          0.0702127            1.36164       8.07463e-05     -0.00220964      -0.00938378    0.00186473    0.00259018    -0.253347      -0.530453        -0.815707        16.3407      -0.0104543      -0.170601       -1.33901     1.21         -0.505627      -0.472407       -0.573093          0.0660762           1.71258        8.07463e-05     -0.00220964      -0.00938378
  2.3   -0.00110213   -0.000225561  -0.149714       -0.429517         2.55445       -25.1189        0.00258091    -0.00978746       0.223365    0.903172     -6.28306       -5.88114        -0.354401          2.67043             -2.71649      -0.000203303     -0.00573849       0.0262633     0.00192108    0.000282673    0.30148       -0.426322         2.5237         -26.6331      -0.020388       -0.0993978      -0.406455    0.90685      -6.28304       -6.57985        -0.354716          2.66586            -2.94758       -0.000203303     -0.00573849       0.0262633
  2.35  -0.00109733    0.000280112  -0.0510477      -0.315            1.6051         -1.90476       0.00271455     0.00316112       0.811732    0.646837     -3.33683       -8.92978        -0.274548          0.967921            -1.30455      -0.000115212      0.00153637       0.0272684     0.00190951   -0.000525976    0.0612089     -0.325072         1.45231         -6.7304      -0.019025        0.0616697      -1.50046     0.650525     -3.33712      -11.195          -0.274942          0.96937            -2.05743       -0.000115212      0.00153637       0.0272684
  2.4   -0.00107783    0.000451961   0.0100002      -0.262525         0.714661        2.20255       0.00268984    -0.00314724       0.3643      0.547458     -1.20631       -4.04367        -0.245723          0.349403            -0.522361     -0.000121442     -0.00072614       0.00546367    0.00187444   -0.000799662   -0.0871118     -0.27515          0.71912          0.255017    -0.0151154       0.0891959      -0.936824    0.551099     -1.2076        -5.00108        -0.245966          0.353188           -0.828459      -0.000121442     -0.00072614       0.00546367
  2.45  -0.00105351    0.00050409    0.0153842      -0.238747         0.320815        3.82932       0.00243357    -0.00623888      -0.0744874   0.511285     -0.443842      -1.38565        -0.235301          0.126568             0.164474     -0.000162723     -0.00082511      -0.0125791     0.00183177   -0.000881593   -0.0919623     -0.249638         0.370595         4.01473     -0.0102319       0.10222        -0.415097    0.51485      -0.445475      -1.35286        -0.235349          0.130308            0.172587      -0.000162723     -0.00082511      -0.0125791
  2.5   -0.00102791    0.000514544   0.00560849     -0.22906          0.106741        4.28239       0.00210654    -0.00641532      -0.407157    0.497738     -0.170763      -0.588752       -0.231526          0.0457813            0.386105     -0.000203339     -0.000775265     -0.0276419     0.00178712   -0.000895726   -0.0717679     -0.23735          0.155952         5.688       -0.00516124      0.0981391       0.036876    0.501218     -0.172504       0.0113023      -0.231416          0.0483561           0.569664      -0.000203339     -0.000775265     -0.0276419
  2.55  -0.00100229    0.000509864  -0.00923316     -0.227463        -0.0185068       3.74901       0.00182964    -0.00459653      -0.583727    0.4923       -0.0727875     -0.626358       -0.230169          0.0162628            0.368991     -0.000238887     -0.000649993     -0.0358519     0.00174251   -0.000886808   -0.0252577     -0.233817         0.0102398        5.38255     -0.0007422       0.078374        0.446455    0.495694     -0.074516       0.0842155      -0.22997           0.0173535           0.586176      -0.000238887     -0.000649993     -0.0358519
  2.6   -0.000977089   0.000498386  -0.174842       -0.350614        -2.84403        30             0.00105454     0.00219824      -0.399667    0.806459      6.28303        5.44184        -0.543841         -6.27956              4.24798      -0.000763422     -0.0173836       -0.0284713     0.00169865   -0.000867926    0.151346      -0.360176        -4.47228         29.9419       0.00311417      0.364617        0.0758882   0.809854      6.28304        5.30167        -0.543131         -6.23807             4.2195        -0.000763422     -0.0173836       -0.0284713
  2.65  -0.000952396   0.000487944   0.178089       -0.541465        -4.43324        25.4567        0.00200071     0.00714466      -0.499478    1.12062       6.28302        4.03848        -0.798051         -3.29898              2.86501      -7.70023e-05      0.00809115      -0.0455386     0.00165577   -0.000849207    0.00802098    -0.569644        -4.69717         28.4432       0.0100918       0.0768961       0.627671    1.12401       6.28302        5.29328        -0.797524         -3.29696             3.31363       -7.70023e-05      0.00809115      -0.0455386
  2.7   -0.000928322   0.000475697   0.153854       -0.789233        -5.15843         9.18921       0.00165579    -0.0253465       -0.26879     1.43478       6.28304       -5.6315         -0.896349         -1.20772              0.789041     -5.85935e-05     -0.00892275      -0.0375792     0.0016139    -0.000827741   -0.124769      -0.810598        -4.50464         11.9352       0.00768119     -0.181233        0.289061    1.43817       6.28302       -4.83736        -0.895969         -1.2145              1.21748       -5.85935e-05     -0.00892275      -0.0375792
  2.75  -0.000904847   0.0004638    -0.345374       -1.01563         -3.35466       -25.9171        0.00101485     0.0191177       -0.220279    1.73728       4.9444       -16.7724         -0.932            -0.405636            -4.61899      -0.000201952      0.00087705      -0.00922312   -0.00463898   -0.379571      -0.754767      -1.01486         -1.89388        -26.7841       0.00767487     -0.0264987      -0.447237    1.73903       4.86608      -18.5799         -0.932526         -0.473596           -5.73158       -0.000201952      0.00087705      -0.00922312
